stageid,traversedpath,address1_composite,address1_addresstypecode,address1_city,address1_country,address1_county,address1_fax,address1_freighttermscode,address1_latitude,address1_longitude,address1_name,address1_telephone1,address1_postofficebox,address1_primarycontactname,address1_stateorprovince,address1_line1,address1_line2,address1_line3,address1_telephone2,address1_telephone3,address1_postalcode,address2_composite,address2_addresstypecode,address2_city,address2_country,address2_county,address2_fax,address2_latitude,address2_longitude,address2_name,address2_postofficebox,address2_primarycontactname,address2_stateorprovince,address2_line1,address2_line2,address2_line3,address2_telephone1,address2_telephone2,address2_telephone3,address2_postalcode,address3_composite,address3_addresstypecode,address3_city,address3_county,address3_fax,address3_latitude,address3_longitude,address3_name,address3_postofficebox,address3_primarycontactname,address3_telephone1,address3_telephone2,address3_telephone3,address3_country,address3_stateorprovince,address3_line1,address3_line2,address3_line3,address3_postalcode,aging30,aging30_base,aging60,aging60_base,aging90,aging90_base,anniversary,annualincome,annualincome_base,assistantname,assistantphone,isbackofficecustomer,birthdate,businesscard,telephone1,business2,businesscardattributes,callback,childrensnames,company,contactid,creditonhold,creditlimit,creditlimit_base,customersizecode,department,description,donotbulkemail,donotbulkpostalmail,donotemail,donotfax,donotpostalmail,donotphone,educationcode,emailaddress1,emailaddress2,emailaddress3,employeeid,entityimage,entityimageid,exchangerate,externaluseridentifier,fax,firstname,followemail,ftpsiteurl,fullname,msdyn_gdproptout,gendercode,governmentid,haschildrencode,telephone2,home2,importsequencenumber,jobtitle,lastusedincampaign,lastname,lastonholdtime,leadsourcecode,managername,managerphone,familystatuscode,marketingonly,merged,middlename,mobilephone,nickname,numberofchildren,msdyn_orgchangestatus,onholdtime,pager,participatesinworkflow,paymenttermscode,preferredappointmentdaycode,preferredcontactmethodcode,preferredappointmenttimecode,processid,customertypecode,accountrolecode,salutation,donotsendmm,shippingmethodcode,spousesname,statuscode,statecode,suffix,teamsfollowed,telephone3,territorycode,timespentbymeonemailandmeetings,timezoneruleversionnumber,utcconversiontimezonecode,versionnumber,websiteurl,yomifirstname,yomifullname,yomilastname,yomimiddlename,createdbyexternalparty,transactioncurrencyid,slainvokedid,masterid,modifiedbyexternalparty,originatingleadid,owningbusinessunit,parent_contactid,preferredequipmentid,preferredserviceid,preferredsystemuserid,defaultpricelevelid,slaid
,,,,,,,,,,,,,,,,,,,,,,,Default Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,203-435-4567,,,,,,fbad0243-dcbe-e911-a96b-000d3a37fb59,false,,,Default Value,,203-435-4567,false,false,false,false,false,false,Default Value,ryan@seattle.com,,,,,,,,,Ryan,true,,Ryan Clark,false,,,Default Value,,,,manager,,Clark,,Default Value,,,,false,false,,203-435-4567,,,No Feedback,,,false,,,Any,Morning,,Default Value,,,false,Default Value,,Ready To Launch,Active,,,,Default Value,,,,5220362,,,Ryan Clark,,,,,,,,,def60b71-ee73-e911-a9ba-000d3a33bcb9,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Default Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,208-123-9876,,,,,,369c55fe-d7be-e911-a96b-000d3a37fb59,false,,,Default Value,,208-123-9876,false,false,false,false,false,false,Default Value,gurinder@premierford.com,,,,,,,,,Gurinder,true,,Gurinder Sign,false,,,Default Value,,,,Manager,,Sign,,Default Value,,,,false,false,,208-123-9876,,,No Feedback,,,false,,,Any,Morning,,Default Value,,,false,Default Value,,Ready To Launch,Active,,,,Default Value,,,,5219746,,,Gurinder Sign,,,,,,,,,def60b71-ee73-e911-a9ba-000d3a33bcb9,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Default Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,425-123-2345,,,,,,de704d6c-d7be-e911-a96b-000d3a37fb59,false,,,Default Value,,425-123-2345,false,false,false,false,false,false,Default Value,steven@tailspintoys.com,,,,,,,,,Steven,true,,Steven Earthly,false,,,Default Value,,,,purchase manager,,Earthly,,Default Value,,,,false,false,,425-123-2345,,,No Feedback,,,false,,,Any,Morning,,Default Value,,,false,Default Value,,Ready To Launch,Active,,,,Default Value,,,,5219679,,,Steven Earthly,,,,,,,,,def60b71-ee73-e911-a9ba-000d3a33bcb9,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Default Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,8c6788f3-b4b4-e911-a96a-000d3a37fb59,false,,,Default Value,,,false,false,false,false,false,false,Default Value,josh.block@contosodigital.com,,,,,,,,,Josch,true,,Josch Block,false,,,Default Value,,,,Sales Manager,,Block,,Default Value,,,,false,false,,,,,No Feedback,,,false,,,Any,Morning,,Default Value,,,false,Default Value,,Ready To Launch,Active,,,,Default Value,,,,4877885,,,Josch Block,,,,,,,,,def60b71-ee73-e911-a9ba-000d3a33bcb9,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Default Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,733b9e37-b4b4-e911-a96a-000d3a37fb59,false,,,Default Value,,,false,false,false,false,false,false,Default Value,jean.phillips@contosogroceries.com,,,,,,,,,Jean,true,,Jean Phillips,false,,,Default Value,,,,Seller,,Phillips,,Default Value,,,,false,false,,,,,No Feedback,,,false,,,Any,Morning,,Default Value,,,false,Default Value,,Ready To Launch,Active,,,,Default Value,,,,4877873,,,Jean Phillips,,,,,,,,,def60b71-ee73-e911-a9ba-000d3a33bcb9,,,,,,
,,"1 Northwind Trader Way
Columbus, OH 47736
US",,Columbus,US,,,,,,,,,,OH,1 Northwind Trader Way,,,,,47736,,Default Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,12/19/1953 12:00:00 AM,,555-123-4879,,,,,,63a0e5b9-88df-e311-b8e5-6c3be5a8b200,false,,,Default Value,,,true,false,true,true,true,true,Default Value,alexw@northwindtraders.com,,,,/9j/4AAQSkZJRgABAQEAYABgAAD/2wBDAAgGBgcGBQgHBwcJCQgKDBQNDAsLDBkSEw8UHRofHh0aHBwgJC4nICIsIxwcKDcpLDAxNDQ0Hyc5PTgyPC4zNDL/2wBDAQkJCQwLDBgNDRgyIRwhMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjL/wAARCACQAJADASIAAhEBAxEB/8QAHwAAAQUBAQEBAQEAAAAAAAAAAAECAwQFBgcICQoL/8QAtRAAAgEDAwIEAwUFBAQAAAF9AQIDAAQRBRIhMUEGE1FhByJxFDKBkaEII0KxwRVS0fAkM2JyggkKFhcYGRolJicoKSo0NTY3ODk6Q0RFRkdISUpTVFVWV1hZWmNkZWZnaGlqc3R1dnd4eXqDhIWGh4iJipKTlJWWl5iZmqKjpKWmp6ipqrKztLW2t7i5usLDxMXGx8jJytLT1NXW19jZ2uHi4+Tl5ufo6erx8vP09fb3+Pn6/8QAHwEAAwEBAQEBAQEBAQAAAAAAAAECAwQFBgcICQoL/8QAtREAAgECBAQDBAcFBAQAAQJ3AAECAxEEBSExBhJBUQdhcRMiMoEIFEKRobHBCSMzUvAVYnLRChYkNOEl8RcYGRomJygpKjU2Nzg5OkNERUZHSElKU1RVVldYWVpjZGVmZ2hpanN0dXZ3eHl6goOEhYaHiImKkpOUlZaXmJmaoqOkpaanqKmqsrO0tba3uLm6wsPExcbHyMnK0tPU1dbX2Nna4uPk5ebn6Onq8vP09fb3+Pn6/9oADAMBAAIRAxEAPwDm7xn3n526+tFsXJ++350+7X94adZr89ct9DqsLOzpHne351mm8O/HmN+ZrYv0xbNXFXdwYp+vGauDuhS0N1nZhw7fnWBqOsiJmjt2MjDq244FVr3VZDF5ETFVI+dgf0rPmYG12xqoJ5P0rRIzbEOoXcwYzTsU7DNQmdycgyH/AIFQqYQcZOOT1pof5sc/iKokUSOf45B/wI0vmSdpWP4mlw2M8GjbkcjFA7CrLIDne4x33Vo2mpXEJVJXZoz0JJ4+lZvIPT8akUn7o6ehoA6iObzF3JKSPqeKlDP/AH2/Oubtbt7aUHkqT0/pXQRzxyIHVsg9KTGThn/vt+dODP8A32/M1GJF9acJF9aQEod/77fmangZ94+dvzqqJU9ant5FLjBpPYa3Na8X5zS2a/PT7xfnpbMfMK5b6GyRJqK/6K30rzjVGIuG9q9M1AZtG+leXay/+mtGO3WtaIqhmsS7YHSpI1OfWkVAOpx61atoXupVRF79q3b0MYq7JreAMBwGJ4wO1dfoXgj+1GBlj8tD7Vf8OeGD8ryKAPUivUNIsI4FVVQcd8VxVcRbSJ3QoJK8jiD8KbJo8RttbHXJrIvvhDfRRF7WbzCOdpFe4wW68HbVv7MjdqxhVqdxS5Ox8k6jod3ptx5F1CYpScAMPvfQ96zWieN9rAqRX1f4j8J6dr2nSWt1ApLD5XA+ZD2INfPPiHR59K1SbSL5QLiIfuZ+nmr2P49PrXZRrc+j3OepBW5o7GAtv51vlV+cdRTo7hlj3dB3+vr+P+NT2C7pAGHQYx7H/CoruEQTttH7th0+v+BrcyQfbHp32x6pj37U6oNbIt/bXq/ptyzy4NY1aek/678aTegJand3g+Y0Wn3hTr3qaS16iuYtEuosEsndjhVXJPtXkckhnuJLgn77Ej2r0rxZcGDw/cYOC67a8zB2W4reitDOo9SORxnFdT4Th3yFyOBXJwo086oOWJrvdFtZILdIYkLSOcD3p1naNi8NFynzHpWiuhjRRjgV1tmQWAHX61xGneEZ7mFWm1OaJ+uIeAKkuNC8SaK4m0vVHuUXrHKOa4fZJ9TsnJ3senW+7GMVZQkHOK5bw1rt5dbU1C2MU2MHjg10zy7ELgZpJWOWadx8hOOleafFTwwNb0P7dbxk31jl1Cjl0/iH9RWzeeKdfkvGtrHSFcA/6x8gUP8A8JdOglbT7EEdUW46j8qtRaakmOKtpI+eLJt483OCDhv6/wBDT9RUtFkjkHHFa3iLT/7J8S3sH2d7eO4HmrCw5Rv4gOxGeR7VizTCSBhu54OPcV6Cd1c5pR5XZmdn5/8AeGakFRv8pX2PH41LSZcdgrT0ofvvxrOArS0r/W/jUS2KR3d71NMtu1OvT1plv0rnKRieOJT/AGRHGP8AlpKAAO+K4W7tZbZkjZlYnrtOdvtXXeOLjyxY/wCxIWx64xWD5aSxyyE5XIKke9dFN8sULkU79xfC9l9ov2JXO0V6Xp9sLbbIRg9Aa5nwnYrBG0xBy/IzXoNjbx3UQSRQVPUGuavO8jtw1PkgYmo/EJ9NaSKwhE7RcO7HCqfQeta3h/x7dX1u15dWqi1jKiV0x8m7ODjPTjn0rZh8N2wUBIISp/haMEVrwaNbQxYMEKL3CoAKhSp8trBJ63bLkk0f2uEpt2soOR71uHBiQeorjbm5AnXaMKDwB2x0ro7aYtHHn0rG5lODsmc34q8XWfhlQ88bSv2jjHT0z6dKoaL8UtOvXVJ7ae0VnCCR/mTcRkAnscGun1DQrO+maWSGJi/XdGDn61THhPSfLZPsFqFY5OI+D+FaJwS1Wo/daRxXxigin0ex1aJQZIJthYDqjD/ECvFYpd0wXtur6J8XeGVuPBmoWFtuJWPzIkJ6FeQB+WK+cbcj7UuR3rrwsrxt2ObEJJposzRkQE4+6SD+BpYzuQH2qzcLiJ/Qlv5VStWzHj0rd7GUXqWBWjpn+t/Gs8CtDTf9bWb2NUjubyo4CdnFPvKjg4XNYCRxvjqTN5bxf3I8/mazdHH2u1NuCA4YAH+VTeLn361LznagFUvDcsEOtRfabgQQEHc5GR0yP1xXRy/uyac1Grd7HfabJhVG3bkciuq0m5IKjNcTYahBNqIgRwWK7hz7101jKUnHpXFJdz2KbVz0ewlEijnIq7dEJbM7uERRksxwAKwNNuMKOaj8VJPqOl/ZIZvL3MpbPRgDnBrLQicPfM5rn7XqEYi3NCWzuA4NdnE+yOM9sVwVveXNvLCgs2dUIDPGc4H0612i6gJLKN0t3cA4IGAf1pNCqLZI1BKrnYHB4qWOIkcmsK93xwpcxDDRnLDvtrUtb8PbBm+8RRFrqYyg0roS8cbSD6dK+TbpVj1y5RP9WJ3Ax6biK+n9Vu/JtLiYniONmJ+gr5V80vciQn5nbcTXZhFq2YYpKKijZvMC2cnsetZdm3zspq3PIWgcE8ZxVCBttz9a62tDkTtI1B0q/p3+tqgBV7T+JaxZ0I7i8qKD7lTXnSq8LbVrKxCOA8RNu1q6J/v7f0rAcYrY1d/Nv5n9ZGNZjruXiuyOxhLctaHdfY9XtpScLu2t9DXsGmRidsg14hyBx1r1HwnrQkgiMjfMVANc2JjpdHdgZ2vE7+wZvNCjnAzVfVtetLG8W3nl/eYzjHJqxotxGLh3bBGOlZmvadHqF35i4DA5U4ziuCNubU9BO8tSxY+ILYSGQQO645IYcV0K65p6wKxnchudoXpXIafYTQnbJYq4PBdO4rZTSRJD+5syDuPDN0Fa8sDrlRotJt/idFbahY3Y2w3KPuHKZ5/KnBPLGEOAOBWZp+g21uvnMi/aT/GB932FbKlRtBrGVr6HBPljJ8j0Oa8d3v8AZ3gvUpScO8BRT7twP5184dLlR2UAV618YfECyC20iFvvMJZceg6D8/5V5EDmZjXo4WNoX7nm4mV527F13+Ur6jNVS2JFIqZzz+BqoxroOd7m/GQ8asO4q7Zf62sywbdbjnoa1LIfvKwaszqjqrncXg4NUJ5fJtJX/uqa0Lvoa53X7w2ulSDj958vuKhK7IOGuZhJIQOuTUOSKaW+YnuaYXzXWYXHkBs/TNbuhzPHbgofmRjWAnLitzw1+9uZIsZyc4rKr8Jvhnaoj0bQ9ajfbubDdCK6YYfEmeK86l02e1cSIGXv0rodH1qSNFiulOOgbHFedOKeqPXSbO+0+MsmSK1WjEcYOK57T9Vh4IlTBHc1rDU4WHMg+grKxEoSJx8uWY8VkahqPkq4i+Z8ZPsKnlN1fny4FaOLPLkfyrI8VCLSPC986HDiF/mPUnFEdXYh+7ueBalfy6rqtxeXEm+SVycnsM8fpVBP9YT700HAJ/KnRjge5r2krI8a93csOcsPpVVun41aZcAtj6VVbp+NMGaelN8jj3rbsv8AWVjaYhWMk8ZrZtP9ZWE9zqp/Cd1d9Ky73TYdTsmglB55UjqDWpdVDb1HUg8m1CylsbuSCQcqcZqoc44r1bV9Dt7+JpAi+f1DGuLvdEW1LKxz2GDW6mupm6bexhINke41s+FsrqYYdM1Amn+c6xoHdycADvW9o+kta3R45HWoqTXKzehSlzpnp0NqtzYDIzx19Kk0uyWNwjIDg+lSaE3mWwX25rWgg2zE4715T7Hp8xo2en2wGfIQk9flrRSyi42xov0FNtB8gOR+VXRgDiosYSmyMRKikACvO/ijIkXhm6Un5pBtUZr0ZzhSc14p8V71rq6htYiSI8lq1oxvNEXbTPHTktz0q3bRbpU3DjNOMA3nP5VKi9Tk4HWvYueby2EvGHCr0AqtDA08gUDjvVgxtM21AfcmtG3hEMYUfiamUrIuMHJ6kkUYjQKKt2v+tqvVi1+/WLOnZHd3VQ29PvZY4xl3VfqazDrFrbjgs59FFJkwpTn8KNh/uH6Vzd3pdxqNwUhXC55dugqG+1u5uBiPMUfop5P41qWviy2ECJPbujKMEpgg1E5tL3TrjgpxV5CWumQ6apWMbpMfNIep+noK0dH07zpWYiqTa1p8pz5xGfVG/wAK3dF1vRIABJeIp6nIIrnk5WNVTcdkXtFcw3zW7dQeldituGw3tXnx1nTxr0c0N3F5bfeO7gV30Gu6P9nBOpWuQP8AnqKyadxTUt0jRh+RBnHFTI+9vUVz9z4l0pEwmoW5+jin23ijRYYd0up2wJ7bxSszLkk1exuTlvKfHXGBXmXibwtPPBPNGoluJDhcnpXT3PjzQkY4vVYf7IJrEvPHujnOx5X+kZqoqSd0XCnUtsedH4d6xsBAiJbqS2MVWuvCk+nQj7QQx7hegrsrjx/D0is5W9zgVzmreKri+UqI4olPqcmuqNSq9w+qrexzctu8HJA2+opoOaguZHkclmZvrUccjKeO9dPLc5GrOxdzVm1P7yqKzqeCCDVy1YGTgg/jUtNAf//Z,e2da8155-0b74-e911-a9ba-000d3a33bcb9,,,,Alex,false,,Alex Wu,false,Male,,Default Value,,,104,Purchasing Manager,,Wu,,Default Value,,,,false,false,,,,,No Feedback,,,false,,,Any,Morning,,Default Value,,,true,Default Value,,Ready To Launch,Active,,,,Default Value,,0,,4877249,,,Alex Wu,,,,,,,,,def60b71-ee73-e911-a9ba-000d3a33bcb9,,,,,,
,,"225 NE 65th St
Seattle 98115",,Seattle,,,,,47.67569,-122.32608,,,,,,225 NE 65th St,,,,,98115,,Default Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,425-555-6792,,,,,,1bb028ba-da09-e711-8107-e0071b6a1051,false,,,Default Value,,,false,false,false,false,false,false,Default Value,,,,,,,,,,Mallory,true,,Mallory Rosario,false,,,Default Value,,,,Operations Director,,Rosario,,Default Value,,,,false,false,,,,,No Feedback,,,false,,,Any,Morning,,Default Value,,,false,Default Value,,Ready To Launch,Active,,,,Default Value,,,,2783844,,,Mallory Rosario,,,,,,,,,def60b71-ee73-e911-a9ba-000d3a33bcb9,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Default Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,206-555-9330,,,,,,cba07064-1ae7-e611-80f4-e0071b661f01,false,,,Default Value,,Northwind Traders,false,false,false,false,false,false,Default Value,,,,,,,,,,Heriberto,true,,Heriberto Nathan,false,,,Default Value,,,2,,,Nathan,,Default Value,,,,false,false,,,,,No Feedback,,,false,,,Any,Morning,,Default Value,,,false,Default Value,,Ready To Launch,Active,,,,Default Value,,,,2783786,,,Heriberto Nathan,,,,,,,,,def60b71-ee73-e911-a9ba-000d3a33bcb9,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Default Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,301-555-0127,,,,,,eda07064-1ae7-e611-80f4-e0071b661f01,false,,,Default Value,,Tailspin Toys Electronics,false,false,false,false,false,false,Default Value,,,,,,,,,,Susanne,true,,Susanne Holcomb,false,,,Default Value,,,2,,,Holcomb,,Default Value,,,,false,false,,,,,No Feedback,,,false,,,Any,Morning,,Default Value,,,false,Default Value,,Ready To Launch,Active,,,,Default Value,,,,2783688,,,Susanne Holcomb,,,,,,,,,def60b71-ee73-e911-a9ba-000d3a33bcb9,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Default Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,503-555-0164,,,,,,eba07064-1ae7-e611-80f4-e0071b661f01,false,,,Default Value,,Tailspin Toys Fabrication,false,false,false,false,false,false,Default Value,,,,,,,,,,Angelo,true,,Angelo Razo,false,,,Default Value,,,2,,,Razo,,Default Value,,,,false,false,,,,,No Feedback,,,false,,,Any,Morning,,Default Value,,,false,Default Value,,Ready To Launch,Active,,,,Default Value,,,,2783684,,,Angelo Razo,,,,,,,,,def60b71-ee73-e911-a9ba-000d3a33bcb9,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Default Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,415-555-0174,,,,,,e5a07064-1ae7-e611-80f4-e0071b661f01,false,,,Default Value,,Southridge Video Integration,false,false,false,false,false,false,Default Value,,,,,,,,,,Nanette,true,,Nanette Cervantes,false,,,Default Value,,,2,,,Cervantes,,Default Value,,,,false,false,,,,,No Feedback,,,false,,,Any,Morning,,Default Value,,,false,Default Value,,Ready To Launch,Active,,,,Default Value,,,,2783680,,,Nanette Cervantes,,,,,,,,,def60b71-ee73-e911-a9ba-000d3a33bcb9,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Default Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,248-555-0131,,,,,,dfa07064-1ae7-e611-80f4-e0071b661f01,false,,,Default Value,,Southridge Video Electronics,false,false,false,false,false,false,Default Value,,,,,,,,,,Amie,true,,Amie Gonzales,false,,,Default Value,,,2,,,Gonzales,,Default Value,,,,false,false,,,,,No Feedback,,,false,,,Any,Morning,,Default Value,,,false,Default Value,,Ready To Launch,Active,,,,Default Value,,,,2783676,,,Amie Gonzales,,,,,,,,,def60b71-ee73-e911-a9ba-000d3a33bcb9,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Default Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,206-555-5817,,,,,,dba07064-1ae7-e611-80f4-e0071b661f01,false,,,Default Value,,Southridge Video Engineering,false,false,false,false,false,false,Default Value,,,,,,,,,,Trudy,true,,Trudy Dickson,false,,,Default Value,,,2,,,Dickson,,Default Value,,,,false,false,,,,,No Feedback,,,false,,,Any,Morning,,Default Value,,,false,Default Value,,Ready To Launch,Active,,,,Default Value,,,,2783672,,,Trudy Dickson,,,,,,,,,def60b71-ee73-e911-a9ba-000d3a33bcb9,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Default Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,425-555-9533,,,,,,d9a07064-1ae7-e611-80f4-e0071b661f01,false,,,Default Value,,Southridge Video,false,false,false,false,false,false,Default Value,,,,,,,,,,Bette,true,,Bette Goodman,false,,,Default Value,,,2,,,Goodman,,Default Value,,,,false,false,,,,,No Feedback,,,false,,,Any,Morning,,Default Value,,,false,Default Value,,Ready To Launch,Active,,,,Default Value,,,,2783668,,,Bette Goodman,,,,,,,,,def60b71-ee73-e911-a9ba-000d3a33bcb9,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Default Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,425-555-4831,,,,,,d7a07064-1ae7-e611-80f4-e0071b661f01,false,,,Default Value,,Northwind Traders Integration,false,false,false,false,false,false,Default Value,,,,,,,,,,Clay,true,,Clay Clemente,false,,,Default Value,,,2,,,Clemente,,Default Value,,,,false,false,,,,,No Feedback,,,false,,,Any,Morning,,Default Value,,,false,Default Value,,Ready To Launch,Active,,,,Default Value,,,,2783664,,,Clay Clemente,,,,,,,,,def60b71-ee73-e911-a9ba-000d3a33bcb9,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Default Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,425-555-3323,,,,,,d5a07064-1ae7-e611-80f4-e0071b661f01,false,,,Default Value,,Northwind Traders Assembly,false,false,false,false,false,false,Default Value,,,,,,,,,,Max,true,,Max McLean,false,,,Default Value,,,2,,,McLean,,Default Value,,,,false,false,,,,,No Feedback,,,false,,,Any,Morning,,Default Value,,,false,Default Value,,Ready To Launch,Active,,,,Default Value,,,,2783659,,,Max McLean,,,,,,,,,def60b71-ee73-e911-a9ba-000d3a33bcb9,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Default Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,206-555-0420,,,,,,d3a07064-1ae7-e611-80f4-e0071b661f01,false,,,Default Value,,Northwind Traders Instrumentation,false,false,false,false,false,false,Default Value,,,,,,,,,,Randy,true,,Randy Thiel,false,,,Default Value,,,2,,,Thiel,,Default Value,,,,false,false,,,,,No Feedback,,,false,,,Any,Morning,,Default Value,,,false,Default Value,,Ready To Launch,Active,,,,Default Value,,,,2783654,,,Randy Thiel,,,,,,,,,def60b71-ee73-e911-a9ba-000d3a33bcb9,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Default Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,425-555-5371,,,,,,d1a07064-1ae7-e611-80f4-e0071b661f01,false,,,Default Value,,Northwind Traders Electronics,false,false,false,false,false,false,Default Value,,,,,,,,,,Margarita,true,,Margarita Russo,false,,,Default Value,,,2,,,Russo,,Default Value,,,,false,false,,,,,No Feedback,,,false,,,Any,Morning,,Default Value,,,false,Default Value,,Ready To Launch,Active,,,,Default Value,,,,2783650,,,Margarita Russo,,,,,,,,,def60b71-ee73-e911-a9ba-000d3a33bcb9,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Default Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,206-555-2881,,,,,,cfa07064-1ae7-e611-80f4-e0071b661f01,false,,,Default Value,,Northwind Traders Fabrication,false,false,false,false,false,false,Default Value,,,,,,,,,,Claudia,true,,Claudia Ballard,false,,,Default Value,,,2,,,Ballard,,Default Value,,,,false,false,,,,,No Feedback,,,false,,,Any,Morning,,Default Value,,,false,Default Value,,Ready To Launch,Active,,,,Default Value,,,,2783646,,,Claudia Ballard,,,,,,,,,def60b71-ee73-e911-a9ba-000d3a33bcb9,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Default Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,425-555-1596,,,,,,cda07064-1ae7-e611-80f4-e0071b661f01,false,,,Default Value,,Northwind Traders Engineering,false,false,false,false,false,false,Default Value,,,,,,,,,,Everett,true,,Everett Fielder,false,,,Default Value,,,2,,,Fielder,,Default Value,,,,false,false,,,,,No Feedback,,,false,,,Any,Morning,,Default Value,,,false,Default Value,,Ready To Launch,Active,,,,Default Value,,,,2783642,,,Everett Fielder,,,,,,,,,def60b71-ee73-e911-a9ba-000d3a33bcb9,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Default Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,425-555-8641,,,,,,c9a07064-1ae7-e611-80f4-e0071b661f01,false,,,Default Value,,Litware Integration,false,false,false,false,false,false,Default Value,,,,,,,,,,Carol,true,,Carol McLaughlin,false,,,Default Value,,,2,,,McLaughlin,,Default Value,,,,false,false,,,,,No Feedback,,,false,,,Any,Morning,,Default Value,,,false,Default Value,,Ready To Launch,Active,,,,Default Value,,,,2783637,,,Carol McLaughlin,,,,,,,,,def60b71-ee73-e911-a9ba-000d3a33bcb9,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Default Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,425-555-9199,,,,,,c7a07064-1ae7-e611-80f4-e0071b661f01,false,,,Default Value,,Litware Assembly,false,false,false,false,false,false,Default Value,,,,,,,,,,Catalina,true,,Catalina Weeks,false,,,Default Value,,,2,,,Weeks,,Default Value,,,,false,false,,,,,No Feedback,,,false,,,Any,Morning,,Default Value,,,false,Default Value,,Ready To Launch,Active,,,,Default Value,,,,2783633,,,Catalina Weeks,,,,,,,,,def60b71-ee73-e911-a9ba-000d3a33bcb9,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,Default Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,206-555-9602,,,,,,c5a07064-1ae7-e611-80f4-e0071b661f01,false,,,Default Value,,Litware Instrumentation,false,false,false,false,false,false,Default Value,,,,,,,,,,Jayne,true,,Jayne Carr,false,,,Default Value,,,2,,,Carr,,Default Value,,,,false,false,,,,,No Feedback,,,false,,,Any,Morning,,Default Value,,,false,Default Value,,Ready To Launch,Active,,,,Default Value,,,,2783629,,,Jayne Carr,,,,,,,,,def60b71-ee73-e911-a9ba-000d3a33bcb9,,,,,,
